SaleID,CustomerID,ProductID,SaleDate,Quantity,TotalAmount
1445,704,31,2022-06-24,1,54.52
1446,522,82,2023-02-21,2,52.86
1447,16,42,2022-02-24,5,264.55
1448,732,10,2022-07-17,5,205.6
1449,824,34,2023-01-17,5,181.25
1450,801,88,2022-07-09,2,62.1
1451,287,1,2022-05-07,5,306.8
1452,476,9,2022-09-06,1,46.31
1453,290,70,2023-02-11,2,166.82
1454,506,7,2022-10-09,1,84.16
1455,484,52,2022-04-07,2,167.44
1456,299,28,2022-06-01,2,93.28
1457,429,85,2022-10-29,1,58.97
1458,783,6,2023-05-25,5,162.25
1459,87,24,2022-08-25,5,444.05
1460,25,5,2022-10-10,1,54.06
1461,945,37,2023-05-11,1,11.24
1462,807,96,2023-12-03,1,87.99
1463,311,88,2022-07-28,3,93.15
1464,169,39,2022-02-26,4,104.16
1465,47,78,2022-06-26,1,40.13
1466,112,57,2022-06-13,2,191.56
1467,194,3,2022-09-10,4,169.16
1468,973,50,2023-01-27,2,96.18
1469,76,51,2022-08-15,3,54.96
1470,476,29,2022-10-02,4,315.68
1471,418,77,2022-05-26,2,114.02
1472,993,32,2023-07-23,4,258.76
1473,133,53,2022-09-27,2,177.1
1474,230,41,2023-04-11,4,81.16
1475,927,44,2022-08-06,3,91.05
1476,145,66,2022-11-12,4,245.72
1477,725,88,2022-02-11,1,31.05
1478,312,63,2023-11-20,5,481.35
1479,236,47,2023-05-18,2,193.48
1480,697,26,2022-01-20,3,46.05
1481,884,63,2022-04-21,2,192.54
1482,472,17,2022-05-04,4,202.04
1483,59,7,2023-06-15,4,336.64
1484,176,19,2022-03-23,5,222.05
1485,649,55,2022-10-20,3,75.24
1486,19,88,2022-04-24,5,155.25
1487,520,75,2023-03-20,3,101.55
1488,724,2,2023-08-27,3,126.0
1489,269,37,2023-05-19,5,56.2
1490,8,54,2023-07-15,1,35.67
1491,69,12,2023-08-03,2,92.78
1492,234,59,2022-05-02,2,26.52
1493,791,70,2023-11-20,2,166.82
1494,488,41,2023-06-18,2,40.58
1495,557,62,2022-01-01,3,237.9
1496,147,80,2023-07-17,3,211.68
1497,357,12,2023-06-21,2,92.78
1498,969,98,2022-06-29,4,249.92
1499,715,74,2023-01-19,1,27.32
1500,48,62,2022-12-11,3,237.9
1501,855,56,2023-09-14,5,271.35
1502,315,3,2023-03-16,1,42.29
1503,936,39,2022-10-17,2,52.08
1504,274,3,2023-03-23,3,126.87
1505,240,44,2023-06-16,5,151.75
1506,247,31,2023-11-28,4,218.08
1507,820,36,2022-10-12,2,37.96
1508,99,1,2022-02-15,2,122.72
1509,86,19,2023-07-15,2,88.82
1510,952,24,2023-09-03,5,444.05
1511,280,2,2023-07-21,5,210.0
1512,52,33,2022-11-26,2,120.04
1513,988,57,2023-02-23,4,383.12
1514,97,51,2023-10-15,5,91.6
1515,965,4,2023-07-16,5,469.95
1516,128,45,2023-06-01,3,266.49
1517,740,10,2022-11-10,4,164.48
1518,637,73,2023-05-26,1,83.7
1519,305,48,2023-03-29,2,161.2
1520,305,28,2022-12-14,1,46.64
1521,36,39,2023-05-07,4,104.16
1522,364,97,2022-08-19,1,60.49
1523,479,17,2023-08-15,4,202.04
1524,890,64,2022-03-25,5,180.6
1525,439,40,2023-05-20,1,22.95
1526,618,53,2023-12-16,3,265.65
1527,347,45,2022-02-28,5,444.15
1528,73,4,2022-02-09,4,375.96
1529,926,3,2022-03-02,1,42.29
1530,38,60,2022-09-19,3,230.82
1531,585,2,2023-02-24,5,210.0
1532,410,50,2022-05-18,2,96.18
1533,820,69,2022-08-13,2,127.76
1534,421,56,2023-12-30,3,162.81
1535,800,1,2022-04-06,3,184.08
1536,634,2,2022-02-04,4,168.0
1537,859,20,2023-10-11,1,37.06
1538,994,97,2023-02-03,5,302.45
1539,672,75,2023-05-29,3,101.55
1540,574,67,2022-06-24,4,79.96
1541,223,51,2023-01-02,5,91.6
1542,941,13,2023-10-26,2,91.22
1543,288,63,2022-08-02,3,288.81
1544,974,67,2022-04-11,5,99.95
1545,409,6,2023-04-15,2,64.9
1546,816,46,2023-06-14,3,282.81
1547,496,100,2022-11-25,1,48.72
1548,560,86,2023-10-18,5,343.95
1549,445,39,2022-07-31,5,130.2
1550,110,91,2022-08-27,1,98.42
1551,832,74,2022-06-15,2,54.64
1552,300,38,2022-11-23,5,459.4
1553,107,60,2022-07-18,4,307.76
1554,916,32,2022-01-31,1,64.69
1555,319,33,2022-04-18,2,120.04
1556,764,65,2023-05-20,3,110.76
1557,114,44,2022-10-25,2,60.7
1558,834,79,2022-06-12,1,26.89
1559,243,76,2022-09-21,2,117.86
1560,618,79,2022-11-04,4,107.56
1561,255,68,2022-01-02,5,394.9
1562,736,14,2022-09-28,3,251.94
1563,297,20,2023-11-09,2,74.12
1564,629,42,2022-08-03,2,105.82
1565,150,96,2023-10-07,4,351.96
1566,286,1,2022-06-11,5,306.8
1567,483,12,2023-04-10,2,92.78
1568,356,76,2022-07-08,5,294.65
1569,581,41,2022-01-16,2,40.58
1570,664,74,2023-05-27,3,81.96
1571,752,57,2022-10-28,2,191.56
1572,607,49,2022-02-23,5,384.8
1573,316,60,2022-02-23,1,76.94
1574,273,58,2023-07-30,2,172.34
1575,419,99,2023-01-19,4,366.76
1576,540,90,2023-12-10,1,17.66
1577,133,21,2023-04-30,2,105.44
1578,897,81,2022-12-12,2,50.34
1579,36,11,2023-08-07,1,77.84
1580,674,6,2023-04-12,1,32.45
1581,216,56,2022-09-07,2,108.54
1582,649,95,2022-11-13,3,151.86
1583,233,34,2023-09-29,1,36.25
1584,796,24,2022-06-04,2,177.62
1585,45,37,2023-03-07,5,56.2
1586,770,90,2022-10-28,4,70.64
1587,21,64,2023-04-24,1,36.12
1588,207,18,2023-12-17,4,139.64
1589,160,100,2022-03-21,2,97.44
1590,27,28,2022-10-30,5,233.2
1591,210,54,2023-12-25,1,35.67
1592,849,15,2022-08-03,1,50.92
1593,778,18,2022-06-20,3,104.73
1594,139,92,2022-05-11,2,103.66
1595,710,35,2022-08-28,1,81.61
1596,584,25,2022-12-08,5,94.35
1597,694,76,2022-12-07,3,176.79
1598,656,33,2022-11-04,5,300.1
1599,861,7,2023-11-03,1,84.16
1600,475,1,2022-05-27,2,122.72
1601,765,23,2023-06-18,5,113.4
1602,901,33,2023-09-06,5,300.1
1603,65,75,2023-10-11,1,33.85
1604,965,72,2023-03-19,2,30.48
1605,45,87,2023-05-08,1,45.53
1606,745,25,2023-10-07,1,18.87
1607,900,74,2023-02-10,5,136.6
1608,432,84,2023-06-10,1,91.04
1609,32,10,2023-06-18,1,41.12
1610,686,40,2023-05-05,2,45.9
1611,741,97,2022-10-19,3,181.47
1612,122,34,2023-07-04,3,108.75
1613,572,19,2022-04-28,2,88.82
1614,646,13,2022-03-09,1,45.61
1615,563,18,2023-09-04,5,174.55
1616,218,34,2022-07-02,4,145.0
1617,348,57,2023-11-24,2,191.56
1618,238,38,2022-02-20,1,91.88
1619,683,13,2022-02-18,1,45.61
1620,52,98,2022-09-24,4,249.92
1621,468,48,2022-07-28,3,241.8
1622,962,80,2022-01-02,1,70.56
1623,704,96,2022-05-30,3,263.97
1624,116,33,2022-07-17,1,60.02
1625,391,36,2022-11-14,4,75.92
1626,371,25,2023-06-03,5,94.35
1627,64,91,2022-02-06,2,196.84
1628,30,61,2022-01-06,2,98.92
1629,213,9,2022-09-15,5,231.55
1630,63,66,2023-10-25,2,122.86
1631,659,40,2023-03-17,2,45.9
1632,473,22,2022-03-07,2,195.4
1633,161,50,2023-12-27,2,96.18
1634,383,13,2022-01-05,1,45.61
1635,918,71,2023-03-03,3,99.87
1636,814,52,2022-06-24,4,334.88
1637,683,56,2022-09-22,3,162.81
1638,719,58,2022-03-05,4,344.68
1639,255,58,2023-07-07,5,430.85
1640,623,52,2022-06-20,4,334.88
1641,961,22,2022-08-11,5,488.5
1642,361,76,2022-08-06,2,117.86
1643,79,60,2023-09-23,1,76.94
1644,345,19,2023-02-18,1,44.41
1645,736,54,2023-06-07,5,178.35
1646,964,95,2023-08-11,5,253.1
1647,661,41,2023-08-21,5,101.45
1648,989,79,2022-10-29,5,134.45
1649,334,36,2022-01-24,4,75.92
1650,82,67,2023-12-28,1,19.99
1651,854,7,2022-03-10,4,336.64
1652,231,30,2023-03-22,1,54.6
1653,797,60,2023-09-12,1,76.94
1654,54,33,2023-11-11,1,60.02
1655,394,27,2022-04-01,2,102.76
1656,757,73,2022-01-05,2,167.4
1657,961,86,2022-12-29,1,68.79
1658,839,93,2023-08-11,3,70.71
1659,645,71,2023-06-26,3,99.87
1660,983,19,2022-06-16,3,133.23
1661,881,96,2022-12-08,4,351.96
1662,654,70,2022-01-03,3,250.23
1663,342,24,2022-11-29,3,266.43
1664,768,55,2023-04-06,1,25.08
1665,604,90,2023-11-13,4,70.64
1666,305,42,2023-11-30,5,264.55
1667,287,41,2022-05-16,5,101.45
1668,234,2,2023-09-11,4,168.0
1669,586,99,2022-02-01,5,458.45
1670,336,77,2022-06-08,3,171.03
1671,25,82,2022-04-24,2,52.86
1672,132,52,2023-12-20,3,251.16
1673,336,77,2023-05-07,1,57.01
1674,542,36,2022-07-14,4,75.92
1675,868,40,2023-11-21,5,114.75
1676,120,12,2022-01-06,5,231.95
1677,337,32,2022-04-23,1,64.69
1678,574,77,2023-11-04,5,285.05
1679,630,93,2022-06-08,3,70.71
1680,210,65,2023-12-24,4,147.68
1681,222,67,2023-03-14,2,39.98
1682,121,87,2023-11-21,5,227.65
1683,266,35,2022-12-27,1,81.61
1684,355,37,2023-02-20,5,56.2
1685,267,30,2022-05-15,2,109.2
1686,505,73,2023-07-20,1,83.7
1687,564,39,2023-04-24,4,104.16
1688,229,52,2023-02-19,1,83.72
1689,821,92,2023-06-03,5,259.15
1690,657,86,2022-08-07,3,206.37
1691,680,28,2022-07-28,3,139.92
1692,368,74,2022-07-10,1,27.32
1693,668,18,2022-04-22,1,34.91
1694,421,46,2022-06-14,2,188.54
1695,953,37,2023-05-13,3,33.72
1696,417,91,2022-07-02,3,295.26
1697,930,45,2023-10-25,2,177.66
1698,979,57,2022-11-06,4,383.12
1699,460,74,2023-10-23,5,136.6
1700,285,99,2023-10-05,1,91.69
1701,206,95,2023-05-04,3,151.86
1702,209,87,2022-08-01,4,182.12
1703,999,32,2022-01-13,5,323.45
1704,196,72,2022-08-24,5,76.2
1705,539,2,2023-11-03,2,84.0
1706,779,98,2022-07-16,1,62.48
1707,10,49,2023-05-25,2,153.92
1708,617,78,2023-12-16,5,200.65
1709,130,93,2022-07-29,2,47.14
1710,121,28,2022-02-10,3,139.92
1711,739,96,2023-10-08,2,175.98
1712,492,89,2022-08-17,1,98.8
1713,76,11,2022-10-02,4,311.36
1714,454,22,2022-03-30,3,293.1
1715,380,21,2023-05-04,1,52.72
1716,117,52,2023-07-20,3,251.16
1717,357,60,2022-06-12,4,307.76
1718,881,46,2023-02-21,1,94.27
1719,561,55,2022-05-18,1,25.08
1720,17,82,2022-03-02,3,79.29
1721,155,62,2022-11-23,3,237.9
1722,781,87,2022-12-10,1,45.53
1723,838,34,2023-06-03,3,108.75
1724,161,28,2022-08-16,5,233.2
1725,851,72,2022-01-06,1,15.24
1726,344,81,2023-03-13,3,75.51
1727,331,45,2023-01-03,1,88.83
1728,200,62,2023-05-31,5,396.5
1729,464,83,2023-11-09,1,95.65
1730,74,60,2023-07-21,1,76.94
1731,223,90,2023-07-10,3,52.98
1732,267,74,2022-06-03,5,136.6
1733,824,56,2023-03-04,3,162.81
1734,48,1,2023-10-17,2,122.72
1735,110,13,2023-05-14,5,228.05
1736,645,88,2022-04-18,4,124.2
1737,101,59,2022-04-18,2,26.52
1738,691,83,2023-09-27,3,286.95
1739,53,62,2022-05-14,3,237.9
1740,551,77,2022-02-16,3,171.03
1741,704,68,2022-02-11,5,394.9
1742,347,65,2022-09-21,3,110.76
1743,590,67,2023-12-03,2,39.98
1744,863,83,2022-08-04,1,95.65
1745,984,31,2022-01-03,1,54.52
1746,916,81,2022-04-25,3,75.51
1747,528,87,2022-11-15,1,45.53
1748,775,29,2022-05-24,3,236.76
1749,760,5,2022-05-11,1,54.06
1750,625,49,2022-03-26,5,384.8
1751,203,73,2022-12-02,3,251.1
1752,490,66,2022-07-01,2,122.86
1753,428,9,2023-07-19,5,231.55
1754,198,1,2022-06-08,4,245.44
1755,784,50,2022-12-08,5,240.45
1756,13,24,2022-10-10,2,177.62
1757,789,88,2023-02-12,2,62.1
1758,219,25,2022-09-15,3,56.61
1759,730,50,2023-09-26,3,144.27
1760,60,94,2022-07-14,1,65.5
1761,134,57,2023-06-07,4,383.12
1762,969,38,2023-05-16,3,275.64
1763,389,24,2022-08-10,3,266.43
1764,581,14,2023-05-29,1,83.98
1765,77,98,2022-12-10,4,249.92
1766,445,45,2023-08-23,1,88.83
1767,243,34,2023-03-24,2,72.5
1768,589,84,2022-09-21,5,455.2
1769,833,89,2022-10-22,3,296.4
1770,369,75,2022-07-02,2,67.7
1771,859,43,2023-03-08,4,365.2
1772,274,9,2022-07-08,4,185.24
1773,23,52,2022-09-27,2,167.44
1774,464,54,2023-04-17,3,107.01
1775,381,59,2022-04-07,2,26.52
1776,377,37,2023-12-22,2,22.48
1777,974,20,2023-09-17,5,185.3
1778,981,25,2022-01-10,2,37.74
1779,583,63,2023-01-03,5,481.35
1780,577,47,2023-09-15,1,96.74
1781,914,72,2022-10-16,1,15.24
1782,868,64,2022-08-25,5,180.6
1783,935,9,2023-07-25,3,138.93
1784,1,92,2022-08-02,1,51.83
1785,907,45,2022-05-05,4,355.32
1786,423,71,2023-03-09,1,33.29
1787,296,1,2023-11-12,4,245.44
1788,261,35,2022-10-18,2,163.22
1789,922,84,2022-03-19,5,455.2
1790,933,14,2023-11-26,1,83.98
1791,774,77,2022-06-16,1,57.01
1792,561,27,2023-10-17,3,154.14
1793,433,58,2023-06-30,3,258.51
1794,945,57,2023-07-16,4,383.12
1795,420,1,2022-04-16,5,306.8
1796,369,73,2023-03-10,5,418.5
1797,894,61,2023-09-24,2,98.92
1798,440,54,2022-03-27,2,71.34
1799,572,1,2022-07-24,5,306.8
1800,783,77,2023-11-30,1,57.01
1801,446,82,2023-03-30,3,79.29
1802,85,76,2023-03-05,5,294.65
1803,913,18,2022-10-11,1,34.91
1804,110,23,2022-05-31,2,45.36
1805,865,26,2022-12-03,3,46.05
1806,706,45,2022-11-14,3,266.49
1807,836,85,2022-10-05,5,294.85
1808,287,84,2023-07-24,4,364.16
1809,336,72,2022-05-29,2,30.48
1810,558,17,2023-11-06,2,101.02
1811,146,13,2022-07-31,4,182.44
1812,659,56,2023-03-22,1,54.27
1813,653,55,2022-10-04,1,25.08
1814,735,49,2022-07-04,4,307.84
1815,754,15,2023-03-04,1,50.92
1816,891,77,2022-09-15,2,114.02
1817,818,81,2023-07-16,4,100.68
1818,918,53,2022-07-12,1,88.55
1819,888,29,2023-09-29,1,78.92
1820,288,70,2023-03-17,5,417.05
1821,286,82,2022-11-15,2,52.86
1822,491,21,2023-05-17,3,158.16
1823,276,67,2023-08-27,5,99.95
1824,46,55,2023-11-24,5,125.4
1825,988,46,2022-07-28,3,282.81
1826,131,73,2023-12-31,3,251.1
1827,399,60,2022-08-04,3,230.82
1828,742,98,2022-10-15,1,62.48
1829,715,40,2023-10-17,3,68.85
1830,19,70,2023-09-07,1,83.41
1831,790,46,2022-09-08,1,94.27
1832,445,12,2022-07-24,1,46.39
1833,597,21,2022-12-18,5,263.6
1834,34,77,2023-07-05,2,114.02
1835,371,56,2022-05-29,4,217.08
1836,10,92,2023-09-20,4,207.32
1837,109,42,2023-11-01,5,264.55
1838,144,53,2023-12-10,2,177.1
1839,114,45,2022-03-23,4,355.32
1840,5,80,2022-03-03,1,70.56
1841,971,17,2023-07-05,2,101.02
1842,60,33,2022-07-17,1,60.02
1843,27,42,2022-04-29,4,211.64
1844,84,33,2023-01-23,2,120.04
1845,299,47,2022-06-12,1,96.74
1846,249,16,2023-08-27,4,222.04
1847,197,92,2022-11-13,3,155.49
1848,447,28,2022-04-19,2,93.28
1849,155,74,2022-11-27,2,54.64
1850,425,14,2023-05-11,1,83.98
1851,515,55,2022-06-12,5,125.4
1852,203,69,2023-09-07,4,255.52
1853,48,36,2023-04-28,5,94.9
1854,579,18,2022-05-21,1,34.91
1855,433,29,2022-12-05,5,394.6
1856,809,38,2023-01-16,4,367.52
1857,805,51,2022-03-18,1,18.32
1858,458,67,2023-09-12,4,79.96
1859,83,83,2022-06-21,3,286.95
1860,568,82,2022-10-25,2,52.86
1861,72,37,2023-06-02,4,44.96
1862,131,28,2022-09-28,2,93.28
1863,947,54,2023-05-15,5,178.35
1864,182,72,2023-03-21,2,30.48
1865,493,54,2023-11-11,2,71.34
1866,125,47,2022-03-31,5,483.7
1867,496,99,2022-04-20,1,91.69
1868,773,16,2023-07-23,5,277.55
1869,493,82,2022-06-03,3,79.29
1870,59,86,2022-11-22,4,275.16
1871,304,4,2023-02-04,1,93.99
1872,537,11,2022-02-11,5,389.2
1873,736,21,2023-11-27,4,210.88
1874,80,86,2022-05-13,4,275.16
1875,609,7,2022-08-12,3,252.48
1876,47,5,2022-09-14,5,270.3
1877,246,46,2023-10-28,5,471.35
1878,59,13,2022-07-11,1,45.61
1879,365,53,2023-04-22,5,442.75
1880,350,78,2023-06-02,5,200.65
1881,476,97,2023-02-04,4,241.96
1882,575,6,2023-09-05,1,32.45
1883,514,92,2022-04-21,1,51.83
1884,234,79,2022-08-26,4,107.56
1885,926,75,2023-07-05,3,101.55
1886,327,77,2023-08-17,3,171.03
1887,895,6,2022-11-15,5,162.25
1888,614,23,2022-01-19,2,45.36
1889,353,72,2023-11-08,3,45.72
1890,793,98,2023-09-12,2,124.96
1891,13,45,2022-02-06,2,177.66
1892,368,57,2022-01-18,4,383.12
1893,175,33,2023-03-02,3,180.06
1894,658,74,2022-08-30,3,81.96
1895,659,11,2023-11-14,2,155.68
1896,928,73,2023-02-15,5,418.5
1897,823,49,2022-12-23,4,307.84
1898,671,49,2022-08-23,4,307.84
1899,450,51,2022-02-01,3,54.96
1900,99,26,2022-09-08,2,30.7
1901,461,1,2023-04-24,3,184.08
1902,288,62,2022-01-01,5,396.5
1903,165,72,2023-12-05,3,45.72
1904,615,81,2023-10-25,4,100.68
1905,655,81,2023-03-14,5,125.85
1906,607,23,2023-11-16,1,22.68
1907,133,82,2022-06-17,4,105.72
1908,222,11,2022-10-19,2,155.68
1909,724,45,2023-04-02,2,177.66
1910,902,20,2023-05-10,4,148.24
1911,799,96,2022-03-23,4,351.96
1912,534,96,2022-06-28,3,263.97
1913,175,62,2022-06-15,2,158.6
1914,16,69,2023-12-06,4,255.52
1915,29,44,2022-09-23,1,30.35
1916,767,67,2023-11-11,4,79.96
1917,530,36,2022-09-23,2,37.96
1918,228,52,2023-03-20,4,334.88
1919,435,62,2023-03-25,1,79.3
1920,602,5,2023-07-12,3,162.18
1921,342,97,2022-10-08,2,120.98
1922,582,77,2022-12-28,2,114.02
1923,966,6,2022-06-22,1,32.45
1924,120,44,2023-08-13,4,121.4
1925,377,10,2023-07-25,5,205.6
1926,123,24,2022-12-11,4,355.24
1927,957,40,2023-02-02,3,68.85
1928,188,53,2023-01-11,5,442.75
1929,281,14,2023-05-29,3,251.94
1930,703,15,2023-06-30,3,152.76
1931,96,87,2023-07-21,5,227.65
1932,26,13,2022-05-14,5,228.05
1933,559,38,2022-07-14,3,275.64
1934,888,73,2022-12-23,2,167.4
1935,69,14,2023-11-20,3,251.94
1936,335,53,2023-05-27,4,354.2
1937,974,67,2022-07-24,3,59.97
1938,915,20,2023-08-02,4,148.24
1939,333,22,2022-10-29,3,293.1
1940,304,48,2023-04-13,3,241.8
1941,598,72,2022-02-06,2,30.48
1942,221,27,2023-05-18,2,102.76
1943,884,1,2022-08-04,2,122.72
1944,813,54,2023-08-14,5,178.35
1945,187,47,2023-07-30,1,96.74
1946,373,11,2022-03-05,3,233.52
1947,264,94,2022-03-22,2,131.0
1948,944,89,2022-11-29,3,296.4
1949,934,46,2023-01-11,3,282.81
1950,721,70,2023-10-25,2,166.82
1951,201,46,2023-11-08,5,471.35
1952,932,47,2022-10-09,4,386.96
1953,253,31,2023-06-20,2,109.04
1954,90,41,2023-01-07,3,60.87
1955,881,26,2023-04-17,1,15.35
1956,757,49,2022-11-25,3,230.88
1957,18,32,2023-04-21,2,129.38
1958,843,90,2023-02-20,2,35.32
1959,92,10,2022-05-12,5,205.6
1960,525,72,2022-11-02,3,45.72
1961,601,88,2023-12-09,3,93.15
1962,748,32,2022-09-09,3,194.07
1963,131,36,2022-12-18,2,37.96
1964,457,56,2022-04-06,1,54.27
1965,780,18,2022-11-27,2,69.82
1966,216,23,2023-11-29,2,45.36
1967,916,53,2022-08-12,1,88.55
1968,992,67,2023-06-09,5,99.95
1969,709,43,2022-03-24,1,91.3
1970,416,8,2023-12-08,3,261.39
1971,165,43,2022-04-26,2,182.6
1972,859,26,2023-06-07,2,30.7
1973,70,64,2022-04-01,3,108.36
1974,659,98,2022-08-26,5,312.4
1975,698,100,2023-04-08,5,243.6
1976,872,36,2022-03-24,5,94.9
1977,457,74,2023-08-10,5,136.6
1978,179,23,2022-11-29,5,113.4
1979,373,18,2022-04-20,1,34.91
1980,404,35,2023-01-22,5,408.05
1981,496,83,2022-07-19,4,382.6
1982,121,95,2022-02-16,3,151.86
1983,197,80,2022-01-06,4,282.24
1984,388,61,2022-04-28,3,148.38
1985,753,9,2022-11-01,3,138.93
1986,668,82,2022-10-11,5,132.15
1987,605,85,2022-05-15,2,117.94
1988,44,19,2022-07-25,5,222.05
1989,374,90,2022-11-03,5,88.3
1990,778,100,2022-11-28,3,146.16
1991,699,46,2022-08-11,4,377.08
1992,931,42,2022-11-21,4,211.64
1993,151,74,2022-06-25,3,81.96
1994,529,79,2023-02-13,2,53.78
1995,827,47,2023-10-30,5,483.7
1996,97,46,2022-04-23,4,377.08
1997,263,6,2022-01-20,5,162.25
1998,770,69,2023-11-25,2,127.76
1999,833,38,2022-05-31,1,91.88
2000,335,57,2023-07-15,3,287.34
2001,415,51,2022-12-04,4,73.28
2002,397,77,2023-12-25,5,285.05
2003,304,32,2022-09-20,1,64.69
2004,918,10,2023-07-07,5,205.6
2005,82,6,2022-09-14,4,129.8
2006,125,95,2022-10-20,1,50.62
2007,859,30,2022-04-01,2,109.2
2008,780,99,2022-11-02,1,91.69
2009,882,38,2022-03-18,1,91.88
2010,952,76,2022-03-14,1,58.93
2011,193,27,2023-08-28,4,205.52
2012,294,52,2022-04-08,3,251.16
2013,500,26,2023-07-25,1,15.35
2014,199,30,2023-11-12,1,54.6
2015,868,99,2023-05-28,5,458.45
2016,246,17,2022-10-29,3,151.53
2017,462,87,2022-09-20,5,227.65
2018,448,83,2023-10-02,3,286.95
2019,815,61,2022-08-02,1,49.46
2020,841,31,2022-08-14,2,109.04
2021,566,2,2023-01-23,1,42.0
2022,660,88,2022-12-07,4,124.2
2023,885,23,2022-09-08,5,113.4
2024,17,83,2023-11-19,3,286.95
2025,113,2,2023-05-20,3,126.0
2026,476,11,2023-12-23,4,311.36
2027,463,27,2023-01-27,3,154.14
2028,764,96,2022-11-20,4,351.96
2029,129,76,2023-07-15,5,294.65
2030,809,97,2023-03-26,5,302.45
2031,839,10,2022-09-06,2,82.24
2032,101,35,2023-01-23,4,326.44
2033,612,16,2022-09-28,4,222.04
2034,251,89,2023-12-21,4,395.2
2035,21,69,2023-06-05,3,191.64
2036,299,27,2022-02-28,5,256.9
2037,607,38,2023-01-04,3,275.64
2038,397,83,2022-12-06,2,191.3
2039,368,42,2023-01-26,3,158.73
2040,677,53,2022-11-16,2,177.1
2041,522,39,2022-07-18,3,78.12
2042,552,62,2023-07-21,1,79.3
2043,620,89,2023-08-28,2,197.6
2044,401,44,2022-08-18,4,121.4
2045,302,27,2023-12-13,5,256.9
2046,702,64,2023-09-22,4,144.48
2047,490,80,2023-06-04,1,70.56
2048,793,63,2022-10-23,2,192.54
2049,992,61,2023-06-24,5,247.3
2050,626,87,2022-11-12,1,45.53
2051,643,98,2023-03-27,5,312.4
2052,641,6,2023-11-19,5,162.25
2053,656,64,2022-03-26,4,144.48
2054,813,25,2023-08-25,5,94.35
2055,582,47,2022-06-11,5,483.7
2056,250,5,2023-01-05,5,270.3
2057,106,24,2022-07-25,4,355.24
2058,108,38,2023-11-13,4,367.52
2059,317,7,2022-10-26,5,420.8
2060,71,69,2023-01-29,2,127.76
2061,114,43,2023-09-11,2,182.6
2062,84,1,2022-01-22,2,122.72
2063,885,87,2023-08-20,2,91.06
2064,414,97,2022-06-27,5,302.45
2065,975,90,2022-11-03,4,70.64
2066,60,46,2022-03-11,1,94.27
2067,823,75,2022-09-30,3,101.55
2068,492,68,2023-11-29,3,236.94
2069,226,10,2023-07-02,4,164.48
2070,997,8,2023-03-13,2,174.26
2071,590,26,2023-01-21,2,30.7
2072,372,7,2022-03-26,5,420.8
2073,696,31,2022-02-19,5,272.6
2074,579,71,2022-05-18,5,166.45
2075,300,78,2022-07-15,5,200.65
2076,398,47,2022-04-10,4,386.96
2077,368,84,2022-09-17,5,455.2
2078,752,40,2023-11-10,2,45.9
2079,458,55,2022-08-08,2,50.16
2080,256,76,2023-10-10,4,235.72
2081,938,93,2023-01-20,2,47.14
2082,785,84,2023-05-04,4,364.16
2083,343,73,2023-10-22,5,418.5
2084,11,70,2023-04-03,4,333.64
2085,390,31,2023-01-14,3,163.56
2086,470,17,2022-06-01,1,50.51
2087,222,97,2023-01-02,5,302.45
2088,641,14,2023-01-01,3,251.94
2089,658,15,2023-02-05,5,254.6
2090,51,84,2022-11-27,4,364.16
2091,288,67,2022-09-17,1,19.99
2092,407,6,2022-04-20,2,64.9
2093,779,93,2022-09-11,5,117.85
2094,19,63,2022-04-24,3,288.81
2095,815,36,2023-10-20,3,56.94
2096,274,77,2023-05-19,3,171.03
2097,430,65,2022-07-01,5,184.6
2098,884,98,2023-04-13,3,187.44
2099,774,19,2023-09-11,3,133.23
2100,158,64,2023-04-17,3,108.36
2101,53,42,2023-05-01,4,211.64
2102,726,69,2022-01-12,4,255.52
2103,448,52,2023-01-31,3,251.16
2104,997,40,2022-09-20,3,68.85
2105,977,85,2022-01-09,2,117.94
2106,470,45,2022-09-12,1,88.83
2107,173,95,2022-04-25,3,151.86
2108,527,39,2022-05-10,3,78.12
2109,267,63,2022-01-21,4,385.08
2110,291,54,2023-05-29,4,142.68
2111,65,22,2023-01-30,5,488.5
2112,431,35,2022-04-01,1,81.61
2113,566,93,2023-09-13,4,94.28
2114,108,26,2023-12-14,3,46.05
2115,704,91,2022-05-18,3,295.26
2116,460,9,2022-05-25,2,92.62
2117,54,65,2023-03-12,4,147.68
2118,707,36,2022-09-23,2,37.96
2119,240,96,2022-12-11,5,439.95
2120,471,18,2023-08-27,3,104.73
2121,895,13,2023-08-14,3,136.83
2122,992,46,2022-05-02,2,188.54
2123,39,19,2022-05-26,5,222.05
2124,704,50,2022-10-29,4,192.36
2125,740,90,2022-06-08,3,52.98
2126,401,2,2022-11-18,3,126.0
2127,341,83,2022-01-23,3,286.95
2128,121,38,2023-07-07,4,367.52
2129,51,2,2023-10-27,3,126.0
2130,413,24,2022-12-25,5,444.05
2131,645,33,2023-07-13,2,120.04
2132,301,97,2023-09-12,5,302.45
2133,575,69,2023-04-17,1,63.88
2134,181,33,2023-12-04,4,240.08
2135,999,15,2022-11-26,2,101.84
2136,736,47,2023-03-12,5,483.7
2137,86,22,2023-06-30,1,97.7
2138,580,37,2022-08-29,1,11.24
2139,791,1,2022-04-19,1,61.36
2140,71,24,2023-10-24,1,88.81
2141,900,89,2022-09-01,3,296.4
2142,392,90,2022-02-12,5,88.3
